 SOUID,    DATE,   HU, Q_HU
101002,19981020,   66,    0
101002,19981021,   62,    0
101002,19981022,   60,    0
101002,19981023,   58,    0
101002,19981024,   73,    0
101002,19981025,   84,    0
101002,19981026,   59,    0
101002,19981027,   66,    0
101002,19981028,   65,    0
101002,19981029,   64,    0
101002,19981030,   69,    0
101002,19981031,   65,    0
101002,19981101,   70,    0
101002,19981102,   78,    0
101002,19981103,   84,    0
101002,19981104,   90,    0
101002,19981105,   63,    0
101002,19981106,   73,    0
101002,19981107,   84,    0
101002,19981108,   77,    0
101002,19981109,   83,    0
101002,19981110,   80,    0
101002,19981111,   86,    0
101002,19981112,   72,    0
101002,19981113,   78,    0
101002,19981114,   65,    0
101002,19981115,   68,    0
101002,19981116,   70,    0
101002,19981117,   79,    0
101002,19981118,   64,    0
101002,19981119,   69,    0
101002,19981120,   61,    0
101002,19981121,   56,    0
101002,19981122,   54,    0
101002,19981123,   62,    0
101002,19981124,   70,    0
101002,19981125,   79,    0
101002,19981126,   66,    0
101002,19981127,   63,    0
101002,19981128,   72,    0
101002,19981129,   57,    0
101002,19981130,   54,    0
101002,19981201,   60,    0
101002,19981202,   60,    0
101002,19981203,   61,    0
101002,19981204,   60,    0
101002,19981205,   64,    0
101002,19981206,   66,    0
101002,19981207,   70,    0
101002,19981208,   71,    0
101002,19981209,   71,    0
101002,19981210,   73,    0
101002,19981211,   91,    0
101002,19981212,   94,    0
101002,19981213,   88,    0
101002,19981214,   80,    0
101002,19981215,   62,    0
101002,19981216,   60,    0
101002,19981217,   64,    0
101002,19981218,   64,    0
101002,19981219,   69,    0
101002,19981220,   68,    0
101002,19981221,   52,    0
101002,19981222,   55,    0
101002,19981223,   62,    0
101002,19981224,   61,    0
101002,19981225,   63,    0
101002,19981226,   65,    0
101002,19981227,   55,    0
101002,19981228,   70,    0
101002,19981229,   78,    0
101002,19981230,   88,    0
101002,19981231,   83,    0
101002,19990101,   82,    0
101002,19990102,   84,    0
101002,19990103,   89,    0
101002,19990104,   80,    0
101002,19990105,   56,    0
101002,19990106,   46,    0
101002,19990107,   72,    0
101002,19990108,   79,    0
101002,19990109,   92,    0
101002,19990110,   66,    0
101002,19990111,   62,    0
101002,19990112,   62,    0
101002,19990113,   59,    0
101002,19990114,   72,    0
101002,19990115,   70,    0
101002,19990116,   80,    0
101002,19990117,   82,    0
101002,19990118,   58,    0
101002,19990119,   62,    0
101002,19990120,   65,    0
101002,19990121,   65,    0
101002,19990122,   78,    0
101002,19990123,   77,    0
101002,19990124,   74,    0
101002,19990125,   78,    0
101002,19990126,   88,    0
101002,19990127,   76,    0
101002,19990128,   74,    0
101002,19990129,   65,    0
101002,19990130,   58,    0
101002,19990131,   30,    0
101002,19990201,   45,    0
101002,19990202,   58,    0
101002,19990203,   59,    0
101002,19990204,   60,    0
101002,19990205,   48,    0
101002,19990206,   53,    0
101002,19990207,   54,    0
101002,19990208,   60,    0
101002,19990209,   80,    0
101002,19990210,   63,    0
101002,19990211,   56,    0
101002,19990212,   64,    0
101002,19990213,   50,    0
101002,19990214,   46,    0
101002,19990215,   56,    0
101002,19990216,   55,    0
101002,19990217,   60,    0
101002,19990218,   59,    0
101002,19990219,   61,    0
101002,19990220,   56,    0
101002,19990221,   52,    0
101002,19990222,   60,    0
101002,19990223,   54,    0
101002,19990224,   65,    0
101002,19990225,   81,    0
101002,19990226,   72,    0
101002,19990227,   80,    0
101002,19990228,   68,    0
101002,19990301,   62,    0
101002,19990302,   46,    0
101002,19990303,   68,    0
101002,19990304,   53,    0
101002,19990305,   55,    0
101002,19990306,   56,    0
101002,19990307,   56,    0
101002,19990308,   66,    0
101002,19990309,   62,    0
101002,19990310,   71,    0
101002,19990311,   70,    0
101002,19990312,   68,    0
101002,19990313,   61,    0
101002,19990314,   70,    0
101002,19990315,   69,    0
101002,19990316,   61,    0
101002,19990317,   50,    0
101002,19990318,   40,    0
101002,19990319,   49,    0
101002,19990320,   44,    0
101002,19990321,   46,    0
101002,19990322,   41,    0
101002,19990323,   48,    0
101002,19990324,   71,    0
101002,19990325,   78,    0
101002,19990326,   53,    0
101002,19990327,   58,    0
101002,19990328,   53,    0
101002,19990329,   54,    0
101002,19990330,   50,    0
101002,19990331,   46,    0
101002,19990401,   54,    0
101002,19990402,   58,    0
101002,19990403,   56,    0
101002,19990404,   52,    0
101002,19990405,   44,    0
101002,19990406,   54,    0
101002,19990407,   56,    0
101002,19990408,   44,    0
101002,19990409,   50,    0
101002,19990410,   50,    0
101002,19990411,   43,    0
101002,19990412,   46,    0
101002,19990413,   47,    0
101002,19990414,   47,    0
101002,19990415,   59,    0
101002,19990416,   76,    0
101002,19990417,   56,    0
101002,19990418,   50,    0
101002,19990419,   47,    0
101002,19990420,   65,    0
101002,19990421,   71,    0
101002,19990422,   62,    0
101002,19990423,   54,    0
101002,19990424,   55,    0
101002,19990425,   69,    0
101002,19990426,   65,    0
101002,19990427,   93,    0
101002,19990428,   82,    0
101002,19990429,   74,    0
101002,19990430,   73,    0
101002,19990501,   69,    0
101002,19990502,   80,    0
101002,19990503,   70,    0
101002,19990504,   73,    0
101002,19990505,   66,    0
101002,19990506,   79,    0
101002,19990507,   84,    0
101002,19990508,   66,    0
101002,19990509,   64,    0
101002,19990510,   60,    0
101002,19990511,   55,    0
101002,19990512,   48,    0
101002,19990513,   45,    0
101002,19990514,   54,    0
101002,19990515,   58,    0
101002,19990516,   52,    0
101002,19990517,   67,    0
101002,19990518,   80,    0
101002,19990519,   71,    0
101002,19990520,   57,    0
101002,19990521,   54,    0
101002,19990522,   49,    0
101002,19990523,   44,    0
101002,19990524,   45,    0
101002,19990525,   42,    0
101002,19990526,   41,    0
101002,19990527,   54,    0
101002,19990528,   55,    0
101002,19990529,   47,    0
101002,19990530,   57,    0
101002,19990531,   69,    0
101002,19990601,   78,    0
101002,19990602,   66,    0
101002,19990603,   60,    0
101002,19990604,   47,    0
101002,19990605,   54,    0
101002,19990606,   48,    0
101002,19990607,   48,    0
101002,19990608,   64,    0
101002,19990609,   77,    0
101002,19990610,   64,    0
101002,19990611,   55,    0
101002,19990612,   49,    0
101002,19990613,   57,    0
101002,19990614,   72,    0
101002,19990615,   39,    0
101002,19990616,   40,    0
101002,19990617,   53,    0
101002,19990618,   63,    0
101002,19990619,   46,    0
101002,19990620,   41,    0
101002,19990621,   38,    0
101002,19990622,   44,    0
101002,19990623,   57,    0
101002,19990624,   56,    0
101002,19990625,   50,    0
101002,19990626,   56,    0
101002,19990627,   53,    0
101002,19990628,   44,    0
101002,19990629,   49,    0
101002,19990630,   39,    0
101002,19990701,   39,    0
101002,19990702,   34,    0
101002,19990703,   37,    0
101002,19990704,   43,    0
101002,19990705,   49,    0
101002,19990706,   37,    0
101002,19990707,   40,    0
101002,19990708,   28,    0
101002,19990709,   35,    0
101002,19990710,   39,    0
101002,19990711,   41,    0
101002,19990712,   57,    0
101002,19990713,   64,    0
101002,19990714,   44,    0
101002,19990715,   37,    0
101002,19990716,   37,    0
101002,19990717,   30,    0
101002,19990718,   35,    0
101002,19990719,   50,    0
101002,19990720,   38,    0
101002,19990721,   32,    0
101002,19990722,   33,    0
101002,19990723,   34,    0
101002,19990724,   40,    0
101002,19990725,   41,    0
101002,19990726,   54,    0
101002,19990727,   62,    0
101002,19990728,   58,    0
101002,19990729,   50,    0
101002,19990730,   45,    0
101002,19990731,   52,    0
101002,19990801,   50,    0
101002,19990802,   44,    0
101002,19990803,   50,    0
101002,19990804,   52,    0
101002,19990805,   52,    0
101002,19990806,   50,    0
101002,19990807,   67,    0
101002,19990808,   65,    0
101002,19990809,   57,    0
101002,19990810,   49,    0
101002,19990811,   44,    0
101002,19990812,   42,    0
101002,19990813,   52,    0
101002,19990814,   42,    0
101002,19990815,   39,    0
101002,19990816,   40,    0
101002,19990817,   43,    0
101002,19990818,   42,    0
101002,19990819,   44,    0
101002,19990820,   49,    0
101002,19990821,   46,    0
101002,19990822,   41,    0
101002,19990823,   39,    0
101002,19990824,   35,    0
101002,19990825,   39,    0
101002,19990826,   45,    0
101002,19990827,   40,    0
101002,19990828,   38,    0
101002,19990829,   48,    0
101002,19990830,   52,    0
101002,19990831,   46,    0
101002,19990901,   64,    0
101002,19990902,   73,    0
101002,19990903,   52,    0
101002,19990904,   54,    0
101002,19990905,   64,    0
101002,19990906,   51,    0
101002,19990907,   54,    0
101002,19990908,   58,    0
101002,19990909,   47,    0
101002,19990910,   44,    0
101002,19990911,   50,    0
101002,19990912,   54,    0
101002,19990913,   57,    0
101002,19990914,   54,    0
101002,19990915,   59,    0
101002,19990916,   44,    0
101002,19990917,   55,    0
101002,19990918,   62,    0
101002,19990919,   76,    0
101002,19990920,   68,    0
101002,19990921,   79,    0
101002,19990922,   83,    0
101002,19990923,   80,    0
101002,19990924,   77,    0
101002,19990925,   88,    0
101002,19990926,   74,    0
101002,19990927,   68,    0
101002,19990928,   64,    0
101002,19990929,   65,    0
101002,19990930,   59,    0
101002,19991001,   52,    0
101002,19991002,   51,    0
101002,19991003,   58,    0
101002,19991004,   53,    0
101002,19991005,   60,    0
101002,19991006,   61,    0
101002,19991007,   73,    0
101002,19991008,   64,    0
101002,19991009,   66,    0
101002,19991010,   54,    0
101002,19991011,   56,    0
101002,19991012,   86,    0
101002,19991013,   80,    0
101002,19991014,   82,    0
101002,19991015,   74,    0
101002,19991016,   73,    0
101002,19991017,   74,    0
101002,19991018,   82,    0
101002,19991019,   76,    0
101002,19991020,   88,    0
101002,19991021,   86,    0
101002,19991022,   88,    0
101002,19991023,   84,    0
101002,19991024,   87,    0
101002,19991025,   88,    0
101002,19991026,   82,    0
101002,19991027,   88,    0
101002,19991028,   73,    0
101002,19991029,   74,    0
101002,19991030,   86,    0
101002,19991031,   84,    0
101002,19991101,   79,    0
101002,19991102,   75,    0
101002,19991103,   65,    0
101002,19991104,   68,    0
101002,19991105,   76,    0
101002,19991106,   70,    0
101002,19991107,   58,    0
101002,19991108,   75,    0
101002,19991109,   73,    0
101002,19991110,   60,    0
101002,19991111,   72,    0
101002,19991112,   92,    0
101002,19991113,   88,    0
101002,19991114,   89,    0
101002,19991115,   82,    0
101002,19991116,   69,    0
101002,19991117,   79,    0
101002,19991118,   73,    0
101002,19991119,   67,    0
101002,19991120,   58,    0
101002,19991121,   62,    0
101002,19991122,   63,    0
101002,19991123,   66,    0
101002,19991124,   76,    0
101002,19991125,   77,    0
101002,19991126,   75,    0
101002,19991127,   80,    0
101002,19991128,   76,    0
101002,19991129,   81,    0
101002,19991130,   75,    0
101002,19991201,   72,    0
101002,19991202,   80,    0
101002,19991203,   89,    0
101002,19991204,   94,    0
101002,19991205,   87,    0
101002,19991206,   68,    0
101002,19991207,   79,    0
101002,19991208,   92,    0
101002,19991209,   97,    0
101002,19991210,   70,    0
101002,19991211,   89,    0
101002,19991212,   90,    0
101002,19991213,   79,    0
101002,19991214,   91,    0
101002,19991215,   78,    0
101002,19991216,   56,    0
101002,19991217,   70,    0
101002,19991218,   78,    0
101002,19991219,   74,    0
101002,19991220,   75,    0
101002,19991221,   84,    0
101002,19991222,   84,    0
101002,19991223,   81,    0
101002,19991224,   96,    0
101002,19991225,   88,    0
101002,19991226,   88,    0
101002,19991227,   82,    0
101002,19991228,   54,    0
101002,19991229,   81,    0
101002,19991230,   58,    0
101002,19991231,   78,    0
101002,20000101,   80,    0
101002,20000102,   78,    0
101002,20000103,   78,    0
101002,20000104,   79,    0
101002,20000105,   92,    0
101002,20000106,   82,    0
101002,20000107,   76,    0
101002,20000108,   80,    0
101002,20000109,   81,    0
101002,20000110,   66,    0
101002,20000111,   62,    0
101002,20000112,   73,    0
101002,20000113,   78,    0
101002,20000114,   95,    0
101002,20000115,   82,    0
101002,20000116,   78,    0
101002,20000117,   77,    0
101002,20000118,   77,    0
101002,20000119,   65,    0
101002,20000120,   64,    0
101002,20000121,   77,    0
101002,20000122,   83,    0
101002,20000123,   72,    0
101002,20000124,   73,    0
101002,20000125,   63,    0
101002,20000126,   79,    0
101002,20000127,   85,    0
101002,20000128,   72,    0
101002,20000129,   72,    0
101002,20000130,   70,    0
101002,20000131,   67,    0
101002,20000201,   80,    0
101002,20000202,   78,    0
101002,20000203,   73,    0
101002,20000204,   56,    0
101002,20000205,   54,    0
101002,20000206,   53,    0
101002,20000207,   74,    0
101002,20000208,   78,    0
101002,20000209,   73,    0
101002,20000210,   63,    0
101002,20000211,   76,    0
101002,20000212,   65,    0
101002,20000213,   58,    0
101002,20000214,   69,    0
101002,20000215,   65,    0
101002,20000216,   58,    0
101002,20000217,   63,    0
101002,20000218,   78,    0
101002,20000219,   65,    0
101002,20000220,   56,    0
101002,20000221,   51,    0
101002,20000222,   61,    0
101002,20000223,   62,    0
101002,20000224,   58,    0
101002,20000225,   56,    0
101002,20000226,   44,    0
101002,20000227,   44,    0
101002,20000228,   54,    0
101002,20000229,   57,    0
101002,20000301,   53,    0
101002,20000302,   48,    0
101002,20000303,   48,    0
101002,20000304,   48,    0
101002,20000305,   51,    0
101002,20000306,   55,    0
101002,20000307,   52,    0
101002,20000308,   43,    0
101002,20000309,   34,    0
101002,20000310,   34,    0
101002,20000311,   42,    0
101002,20000312,   48,    0
101002,20000313,   55,    0
101002,20000314,   40,    0
101002,20000315,   40,    0
101002,20000316,   37,    0
101002,20000317,   42,    0
101002,20000318,   36,    0
101002,20000319,   41,    0
101002,20000320,   53,    0
101002,20000321,   76,    0
101002,20000322,   79,    0
101002,20000323,   83,    0
101002,20000324,   71,    0
101002,20000325,   65,    0
101002,20000326,   58,    0
101002,20000327,   55,    0
101002,20000328,   48,    0
101002,20000329,   50,    0
101002,20000330,   64,    0
101002,20000331,   70,    0
101002,20000401,   65,    0
101002,20000402,   82,    0
101002,20000403,   81,    0
101002,20000404,   72,    0
101002,20000405,   60,    0
101002,20000406,   50,    0
101002,20000407,   50,    0
101002,20000408,   79,    0
101002,20000409,   86,    0
101002,20000410,   70,    0
101002,20000411,   65,    0
101002,20000412,   66,    0
101002,20000413,   67,    0
101002,20000414,   72,    0
101002,20000415,   78,    0
101002,20000416,   78,    0
101002,20000417,   66,    0
101002,20000418,   86,    0
101002,20000419,   79,    0
101002,20000420,   66,    0
101002,20000421,   67,    0
101002,20000422,   89,    0
101002,20000423,   66,    0
101002,20000424,   62,    0
101002,20000425,   60,    0
101002,20000426,   67,    0
101002,20000427,   67,    0
101002,20000428,   63,    0
101002,20000429,   74,    0
101002,20000430,   84,    0
101002,20000501,   61,    0
101002,20000502,   70,    0
101002,20000503,   56,    0
101002,20000504,   72,    0
101002,20000505,   80,    0
101002,20000506,   83,    0
101002,20000507,   84,    0
101002,20000508,   84,    0
101002,20000509,   86,    0
101002,20000510,   79,    0
101002,20000511,   75,    0
101002,20000512,   63,    0
101002,20000513,   53,    0
101002,20000514,   51,    0
101002,20000515,   64,    0
101002,20000516,   48,    0
101002,20000517,   70,    0
101002,20000518,   60,    0
101002,20000519,   48,    0
101002,20000520,   55,    0
101002,20000521,   77,    0
101002,20000522,   73,    0
101002,20000523,   59,    0
101002,20000524,   63,    0
101002,20000525,   54,    0
101002,20000526,   69,    0
101002,20000527,   62,    0
101002,20000528,   53,    0
101002,20000529,   56,    0
101002,20000530,   54,    0
101002,20000531,   42,    0
101002,20000601,   49,    0
101002,20000602,   57,    0
101002,20000603,   49,    0
101002,20000604,   67,    0
101002,20000605,   62,    0
101002,20000606,   46,    0
101002,20000607,   39,    0
101002,20000608,   42,    0
101002,20000609,   47,    0
101002,20000610,   46,    0
101002,20000611,   49,    0
101002,20000612,   38,    0
101002,20000613,   36,    0
101002,20000614,   46,    0
101002,20000615,   40,    0
101002,20000616,   34,    0
101002,20000617,   29,    0
101002,20000618,   29,    0
101002,20000619,   42,    0
101002,20000620,   45,    0
101002,20000621,   41,    0
101002,20000622,   41,    0
101002,20000623,   36,    0
101002,20000624,   42,    0
101002,20000625,   43,    0
101002,20000626,   42,    0
101002,20000627,   39,    0
101002,20000628,   44,    0
101002,20000629,   39,    0
101002,20000630,   37,    0
101002,20000701,   41,    0
101002,20000702,   42,    0
101002,20000703,   47,    0
101002,20000704,   46,    0
101002,20000705,   36,    0
101002,20000706,   44,    0
101002,20000707,   37,    0
101002,20000708,   41,    0
101002,20000709,   40,    0
101002,20000710,   49,    0
101002,20000711,   47,    0
101002,20000712,   42,    0
101002,20000713,   39,    0
101002,20000714,   41,    0
101002,20000715,   44,    0
101002,20000716,   43,    0
101002,20000717,   49,    0
101002,20000718,   50,    0
101002,20000719,   44,    0
101002,20000720,   36,    0
101002,20000721,   35,    0
101002,20000722,   35,    0
101002,20000723,   43,    0
101002,20000724,   56,    0
101002,20000725,   60,    0
101002,20000726,   44,    0
101002,20000727,   37,    0
101002,20000728,   41,    0
101002,20000729,   48,    0
101002,20000730,   44,    0
101002,20000731,   39,    0
101002,20000801,   33,    0
101002,20000802,   37,    0
101002,20000803,   40,    0
101002,20000804,   45,    0
101002,20000805,   48,    0
101002,20000806,   44,    0
101002,20000807,   39,    0
101002,20000808,   37,    0
101002,20000809,   31,    0
101002,20000810,   30,    0
101002,20000811,   38,    0
101002,20000812,   47,    0
101002,20000813,   40,    0
101002,20000814,   40,    0
101002,20000815,   43,    0
101002,20000816,   44,    0
101002,20000817,   38,    0
101002,20000818,   39,    0
101002,20000819,   34,    0
101002,20000820,   43,    0
101002,20000821,   40,    0
101002,20000822,   41,    0
101002,20000823,   45,    0
101002,20000824,   46,    0
101002,20000825,   48,    0
101002,20000826,   45,    0
101002,20000827,   45,    0
101002,20000828,   45,    0
101002,20000829,   51,    0
101002,20000830,   38,    0
101002,20000831,   43,    0
101002,20000901,   40,    0
101002,20000902,   38,    0
101002,20000903,   44,    0
101002,20000904,   48,    0
101002,20000905,   44,    0
101002,20000906,   38,    0
101002,20000907,   40,    0
101002,20000908,   44,    0
101002,20000909,   57,    0
101002,20000910,   53,    0
101002,20000911,   50,    0
101002,20000912,   49,    0
101002,20000913,   46,    0
101002,20000914,   46,    0
101002,20000915,   46,    0
101002,20000916,   53,    0
101002,20000917,   59,    0
101002,20000918,   56,    0
101002,20000919,   64,    0
101002,20000920,   66,    0
101002,20000921,   60,    0
101002,20000922,   61,    0
101002,20000923,   48,    0
101002,20000924,   48,    0
101002,20000925,   56,    0
101002,20000926,   68,    0
101002,20000927,   65,    0
101002,20000928,   67,    0
101002,20000929,   75,    0
101002,20000930,   60,    0
101002,20001001,   58,    0
101002,20001002,   52,    0
101002,20001003,   46,    0
101002,20001004,   36,    0
101002,20001005,   42,    0
101002,20001006,   49,    0
101002,20001007,   38,    0
101002,20001008,   41,    0
101002,20001009,   41,    0
101002,20001010,   50,    0
101002,20001011,   88,    0
101002,20001012,   64,    0
101002,20001013,   65,    0
101002,20001014,   62,    0
101002,20001015,   72,    0
101002,20001016,   56,    0
101002,20001017,   61,    0
101002,20001018,   55,    0
101002,20001019,   57,    0
101002,20001020,   74,    0
101002,20001021,   89,    0
101002,20001022,   76,    0
101002,20001023,   73,    0
101002,20001024,   67,    0
101002,20001025,   72,    0
101002,20001026,   74,    0
101002,20001027,   80,    0
101002,20001028,   73,    0
101002,20001029,   78,    0
101002,20001030,   78,    0
101002,20001031,   67,    0
101002,20001101,   67,    0
101002,20001102,   87,    0
101002,20001103,   72,    0
101002,20001104,   63,    0
101002,20001105,   96,    0
101002,20001106,   71,    0
101002,20001107,   62,    0
101002,20001108,   77,    0
101002,20001109,   78,    0
101002,20001110,   66,    0
101002,20001111,   77,    0
101002,20001112,   85,    0
101002,20001113,   85,    0
101002,20001114,   86,    0
101002,20001115,   68,    0
101002,20001116,   66,    0
101002,20001117,   71,    0
101002,20001118,   73,    0
101002,20001119,   82,    0
101002,20001120,   75,    0
101002,20001121,   79,    0
101002,20001122,   95,    0
101002,20001123,   73,    0
101002,20001124,   79,    0
101002,20001125,   95,    0
101002,20001126,   85,    0
101002,20001127,   82,    0
101002,20001128,   81,    0
101002,20001129,   84,    0
101002,20001130,   91,    0
101002,20001201,   91,    0
101002,20001202,   78,    0
101002,20001203,   86,    0
101002,20001204,   84,    0
101002,20001205,   82,    0
101002,20001206,   95,    0
101002,20001207,   79,    0
101002,20001208,   87,    0
101002,20001209,   82,    0
101002,20001210,   90,    0
101002,20001211,   85,    0
101002,20001212,   83,    0
101002,20001213,   77,    0
101002,20001214,   84,    0
101002,20001215,   67,    0
101002,20001216,   70,    0
101002,20001217,   76,    0
101002,20001218,   81,    0
101002,20001219,   80,    0
101002,20001220,   65,    0
101002,20001221,   72,    0
101002,20001222,   82,    0
101002,20001223,   89,    0
101002,20001224,   92,    0
101002,20001225,   87,    0
101002,20001226,   92,    0
101002,20001227,   77,    0
101002,20001228,   80,    0
101002,20001229,   76,    0
101002,20001230,   71,    0
101002,20001231,   71,    0
101002,20010101,   91,    0
101002,20010102,   79,    0
101002,20010103,   84,    0
101002,20010104,   78,    0
101002,20010105,   90,    0
101002,20010106,   75,    0
101002,20010107,   64,    0
101002,20010108,   70,    0
101002,20010109,   81,    0
101002,20010110,   92,    0
101002,20010111,   91,    0
101002,20010112,   88,    0
101002,20010113,   66,    0
101002,20010114,   74,    0
101002,20010115,   84,    0
101002,20010116,   86,    0
101002,20010117,   85,    0
101002,20010118,   89,    0
101002,20010119,   73,    0
101002,20010120,   73,    0
101002,20010121,   80,    0
101002,20010122,   88,    0
101002,20010123,   91,    0
101002,20010124,   83,    0
101002,20010125,   76,    0
101002,20010126,   92,    0
101002,20010127,   87,    0
101002,20010128,   69,    0
101002,20010129,   66,    0
101002,20010130,   64,    0
101002,20010131,   70,    0
101002,20010201,   69,    0
101002,20010202,   75,    0
101002,20010203,   77,    0
101002,20010204,   80,    0
101002,20010205,   92,    0
101002,20010206,   75,    0
101002,20010207,   80,    0
101002,20010208,   81,    0
101002,20010209,   74,    0
101002,20010210,   85,    0
101002,20010211,   81,    0
101002,20010212,   75,    0
101002,20010213,   74,    0
101002,20010214,   70,    0
101002,20010215,   72,    0
101002,20010216,   60,    0
101002,20010217,   55,    0
101002,20010218,   60,    0
101002,20010219,   58,    0
101002,20010220,   59,    0
101002,20010221,   52,    0
101002,20010222,   59,    0
101002,20010223,   65,    0
101002,20010224,   70,    0
101002,20010225,   53,    0
101002,20010226,   59,    0
101002,20010227,   60,    0
101002,20010228,   55,    0
101002,20010301,   87,    0
101002,20010302,   94,    0
101002,20010303,   85,    0
101002,20010304,   87,    0
101002,20010305,   90,    0
101002,20010306,   74,    0
101002,20010307,   89,    0
101002,20010308,   82,    0
101002,20010309,   86,    0
101002,20010310,   86,    0
101002,20010311,   80,    0
101002,20010312,   83,    0
101002,20010313,   57,    0
101002,20010314,   60,    0
101002,20010315,   57,    0
101002,20010316,   67,    0
101002,20010317,   81,    0
101002,20010318,   82,    0
101002,20010319,   82,    0
101002,20010320,   76,    0
101002,20010321,   75,    0
101002,20010322,   74,    0
101002,20010323,   57,    0
101002,20010324,   61,    0
101002,20010325,   78,    0
101002,20010326,   86,    0
101002,20010327,   76,    0
101002,20010328,   64,    0
101002,20010329,   66,    0
101002,20010330,   65,    0
101002,20010331,   60,    0
101002,20010401,   52,    0
101002,20010402,   58,    0
101002,20010403,   66,    0
101002,20010404,   71,    0
101002,20010405,   71,    0
101002,20010406,   73,    0
101002,20010407,   54,    0
101002,20010408,   56,    0
101002,20010409,   51,    0
101002,20010410,   51,    0
101002,20010411,   48,    0
101002,20010412,   47,    0
101002,20010413,   44,    0
101002,20010414,   47,    0
101002,20010415,   43,    0
101002,20010416,   52,    0
101002,20010417,   58,    0
101002,20010418,   78,    0
101002,20010419,   67,    0
101002,20010420,   52,    0
101002,20010421,   49,    0
101002,20010422,   57,    0
101002,20010423,   68,    0
101002,20010424,   71,    0
101002,20010425,   58,    0
101002,20010426,   49,    0
101002,20010427,   53,    0
101002,20010428,   52,    0
101002,20010429,   64,    0
101002,20010430,   55,    0
101002,20010501,   81,    0
101002,20010502,   83,    0
101002,20010503,   72,    0
101002,20010504,   60,    0
101002,20010505,   60,    0
101002,20010506,   54,    0
101002,20010507,   57,    0
101002,20010508,   64,    0
101002,20010509,   82,    0
101002,20010510,   80,    0
101002,20010511,   69,    0
101002,20010512,   61,    0
101002,20010513,   66,    0
101002,20010514,   68,    0
101002,20010515,   79,    0
101002,20010516,   65,    0
101002,20010517,   64,    0
101002,20010518,   60,    0
101002,20010519,   78,    0
101002,20010520,   74,    0
101002,20010521,   67,    0
101002,20010522,   62,    0
101002,20010523,   58,    0
101002,20010524,   53,    0
101002,20010525,   50,    0
101002,20010526,   46,    0
101002,20010527,   44,    0
101002,20010528,   45,    0
101002,20010529,   43,    0
101002,20010530,   41,    0
101002,20010531,   41,    0
101002,20010601,   46,    0
101002,20010602,   45,    0
101002,20010603,   38,    0
101002,20010604,   38,    0
101002,20010605,   41,    0
101002,20010606,   44,    0
101002,20010607,   44,    0
101002,20010608,   43,    0
101002,20010609,   66,    0
101002,20010610,   72,    0
101002,20010611,   45,    0
101002,20010612,   58,    0
101002,20010613,   51,    0
101002,20010614,   50,    0
101002,20010615,   45,    0
101002,20010616,   52,    0
101002,20010617,   46,    0
101002,20010618,   43,    0
101002,20010619,   36,    0
101002,20010620,   44,    0
101002,20010621,   37,    0
101002,20010622,   32,    0
101002,20010623,   41,    0
101002,20010624,   34,    0
101002,20010625,   39,    0
101002,20010626,   35,    0
101002,20010627,   45,    0
101002,20010628,   46,    0
101002,20010629,   36,    0
101002,20010630,   32,    0
101002,20010701,   34,    0
101002,20010702,   34,    0
101002,20010703,   40,    0
101002,20010704,   50,    0
101002,20010705,   50,    0
101002,20010706,   55,    0
101002,20010707,   46,    0
101002,20010708,   48,    0
101002,20010709,   57,    0
101002,20010710,   48,    0
101002,20010711,   42,    0
101002,20010712,   35,    0
101002,20010713,   34,    0
101002,20010714,   47,    0
101002,20010715,   50,    0
101002,20010716,   50,    0
101002,20010717,   41,    0
101002,20010718,   42,    0
101002,20010719,   50,    0
101002,20010720,   41,    0
101002,20010721,   40,    0
101002,20010722,   31,    0
101002,20010723,   28,    0
101002,20010724,   33,    0
101002,20010725,   36,    0
101002,20010726,   46,    0
101002,20010727,   38,    0
101002,20010728,   36,    0
101002,20010729,   45,    0
101002,20010730,   40,    0
101002,20010731,   32,    0
101002,20010801,   36,    0
101002,20010802,   48,    0
101002,20010803,   50,    0
101002,20010804,   38,    0
101002,20010805,   42,    0
101002,20010806,   37,    0
101002,20010807,   36,    0
101002,20010808,   36,    0
101002,20010809,   38,    0
101002,20010810,   45,    0
101002,20010811,   47,    0
101002,20010812,   47,    0
101002,20010813,   46,    0
101002,20010814,   48,    0
101002,20010815,   52,    0
101002,20010816,   41,    0
101002,20010817,   45,    0
101002,20010818,   51,    0
101002,20010819,   44,    0
101002,20010820,   40,    0
101002,20010821,   40,    0
101002,20010822,   43,    0
101002,20010823,   36,    0
101002,20010824,   34,    0
101002,20010825,   42,    0
101002,20010826,   43,    0
101002,20010827,   41,    0
101002,20010828,   48,    0
101002,20010829,   56,    0
101002,20010830,   50,    0
101002,20010831,   49,    0
101002,20010901,   46,    0
101002,20010902,   47,    0
101002,20010903,   56,    0
101002,20010904,   51,    0
101002,20010905,   48,    0
101002,20010906,   46,    0
101002,20010907,   43,    0
101002,20010908,   48,    0
101002,20010909,   41,    0
101002,20010910,   39,    0
101002,20010911,   37,    0
101002,20010912,   36,    0
101002,20010913,   43,    0
101002,20010914,   38,    0
101002,20010915,   52,    0
101002,20010916,   36,    0
101002,20010917,   39,    0
101002,20010918,   44,    0
101002,20010919,   48,    0
101002,20010920,   62,    0
101002,20010921,   68,    0
101002,20010922,   76,    0
101002,20010923,   83,    0
101002,20010924,   74,    0
101002,20010925,   52,    0
101002,20010926,   53,    0
101002,20010927,   55,    0
101002,20010928,   79,    0
