 SOUID,    DATE,   FG, Q_FG
115611,20001110,   17,    0
115611,20001111,   17,    0
115611,20001112,   14,    0
115611,20001113,   22,    0
115611,20001114,   17,    0
115611,20001115,   25,    0
115611,20001116,   19,    0
115611,20001117,   11,    0
115611,20001118,   11,    0
115611,20001119,   11,    0
115611,20001120,   17,    0
115611,20001121,   31,    0
115611,20001122,   19,    0
115611,20001123,   33,    0
115611,20001124,   28,    0
115611,20001125,   19,    0
115611,20001126,   33,    0
115611,20001127,   28,    0
115611,20001128,   22,    0
115611,20001129,   22,    0
115611,20001130,    6,    0
115611,20001201,   11,    0
115611,20001202,   28,    0
115611,20001203,    8,    0
115611,20001204,    6,    0
115611,20001205,    8,    0
115611,20001206,   14,    0
115611,20001207,   39,    0
115611,20001208,   22,    0
115611,20001209,   28,    0
115611,20001210,    6,    0
115611,20001211,    6,    0
115611,20001212,   11,    0
115611,20001213,    8,    0
115611,20001214,   14,    0
115611,20001215,   33,    0
115611,20001216,   11,    0
115611,20001217,   14,    0
115611,20001218,   11,    0
115611,20001219,   28,    0
115611,20001220,   28,    0
115611,20001221,   25,    0
115611,20001222,   50,    0
115611,20001223,   22,    0
115611,20001224,   28,    0
115611,20001225,   22,    0
115611,20001226,   14,    0
115611,20001227,   42,    0
115611,20001228,   44,    0
115611,20001229,   33,    0
115611,20001230,   44,    0
115611,20001231,   14,    0
115611,20010101,   17,    0
115611,20010102,   44,    0
115611,20010103,   33,    0
115611,20010104,   28,    0
115611,20010105,   22,    0
115611,20010106,   31,    0
115611,20010107,   19,    0
115611,20010108,   17,    0
115611,20010109,   14,    0
115611,20010110,    6,    0
115611,20010111,   28,    0
115611,20010112,   19,    0
115611,20010113,   17,    0
115611,20010114,    6,    0
115611,20010115,   14,    0
115611,20010116,   17,    0
115611,20010117,   19,    0
115611,20010118,   19,    0
115611,20010119,   14,    0
115611,20010120,    8,    0
115611,20010121,   11,    0
115611,20010122,   17,    0
115611,20010123,   33,    0
115611,20010124,   36,    0
115611,20010125,   39,    0
115611,20010126,   33,    0
115611,20010127,   31,    0
115611,20010128,   44,    0
115611,20010129,   42,    0
115611,20010130,    8,    0
115611,20010131,   17,    0
115611,20010201,   22,    0
115611,20010202,   11,    0
115611,20010203,    8,    0
115611,20010204,   28,    0
115611,20010205,   17,    0
115611,20010206,   22,    0
115611,20010207,   33,    0
115611,20010208,   33,    0
115611,20010209,   31,    0
115611,20010210,   14,    0
115611,20010211,    8,    0
115611,20010212,   14,    0
115611,20010213,    8,    0
115611,20010214,   25,    0
115611,20010215,   39,    0
115611,20010216,   28,    0
115611,20010217,   19,    0
115611,20010218,   22,    0
115611,20010219,   22,    0
115611,20010220,   14,    0
115611,20010221,   14,    0
115611,20010222,   11,    0
115611,20010223,   17,    0
115611,20010224,   22,    0
115611,20010225,   36,    0
115611,20010226,   19,    0
115611,20010227,   33,    0
115611,20010228,   33,    0
115611,20010301,   22,    0
115611,20010302,   44,    0
115611,20010303,   33,    0
115611,20010304,   44,    0
115611,20010305,   36,    0
115611,20010306,   33,    0
115611,20010307,   17,    0
115611,20010308,   39,    0
115611,20010309,   33,    0
115611,20010310,   28,    0
115611,20010311,   19,    0
115611,20010312,   19,    0
115611,20010313,   17,    0
115611,20010314,    8,    0
115611,20010315,   17,    0
115611,20010316,   28,    0
115611,20010317,   33,    0
115611,20010318,   25,    0
115611,20010319,   28,    0
115611,20010320,   25,    0
115611,20010321,   36,    0
115611,20010322,   28,    0
115611,20010323,   17,    0
115611,20010324,   42,    0
115611,20010325,   33,    0
115611,20010326,   22,    0
115611,20010327,   11,    0
115611,20010328,   28,    0
115611,20010329,   72,    0
115611,20010330,   39,    0
115611,20010331,   28,    0
115611,20010401,   19,    0
115611,20010402,   22,    0
115611,20010403,   19,    0
115611,20010404,   22,    0
115611,20010405,   14,    0
115611,20010406,   14,    0
115611,20010407,   47,    0
115611,20010408,   25,    0
115611,20010409,   17,    0
115611,20010410,   19,    0
115611,20010411,   28,    0
115611,20010412,   28,    0
115611,20010413,   31,    0
115611,20010414,   39,    0
115611,20010415,   22,    0
115611,20010416,   17,    0
115611,20010417,   36,    0
115611,20010418,   19,    0
115611,20010419,   19,    0
115611,20010420,   39,    0
115611,20010421,   28,    0
115611,20010422,   33,    0
115611,20010423,   33,    0
115611,20010424,   36,    0
115611,20010425,   31,    0
115611,20010426,   22,    0
115611,20010427,   19,    0
115611,20010428,   19,    0
115611,20010429,   11,    0
115611,20010430,   33,    0
115611,20010501,   25,    0
115611,20010502,   14,    0
115611,20010503,    8,    0
115611,20010504,   25,    0
115611,20010505,   17,    0
115611,20010506,   25,    0
115611,20010507,   25,    0
115611,20010508,   25,    0
115611,20010509,   33,    0
115611,20010510,    6,    0
115611,20010511,   11,    0
115611,20010512,   17,    0
115611,20010513,   28,    0
115611,20010514,   28,    0
115611,20010515,   28,    0
115611,20010516,   25,    0
115611,20010517,   17,    0
115611,20010518,   31,    0
115611,20010519,   17,    0
115611,20010520,   17,    0
115611,20010521,   17,    0
115611,20010522,   17,    0
115611,20010523,    6,    0
115611,20010524,   28,    0
115611,20010525,   11,    0
115611,20010526,   19,    0
115611,20010527,   17,    0
115611,20010528,    8,    0
115611,20010529,    8,    0
115611,20010530,   14,    0
115611,20010531,   14,    0
115611,20010601,    6,    0
115611,20010602,   17,    0
115611,20010603,   28,    0
115611,20010604,   22,    0
115611,20010605,   28,    0
115611,20010606,   22,    0
115611,20010607,   22,    0
115611,20010608,   22,    0
115611,20010609,   28,    0
115611,20010610,   22,    0
115611,20010611,   31,    0
115611,20010612,   19,    0
115611,20010613,   17,    0
115611,20010614,   22,    0
115611,20010615,   33,    0
115611,20010616,   36,    0
115611,20010617,   14,    0
115611,20010618,   33,    0
115611,20010619,   17,    0
115611,20010620,   14,    0
115611,20010621,   19,    0
115611,20010622,   28,    0
115611,20010623,   17,    0
115611,20010624,   17,    0
115611,20010625,   22,    0
115611,20010626,   33,    0
115611,20010627,   28,    0
115611,20010628,   19,    0
115611,20010629,   17,    0
115611,20010630,   11,    0
115611,20010701,   11,    0
115611,20010702,   17,    0
115611,20010703,   17,    0
115611,20010704,   25,    0
115611,20010705,   25,    0
115611,20010706,   31,    0
115611,20010707,   19,    0
115611,20010708,   19,    0
115611,20010709,   17,    0
115611,20010710,   11,    0
115611,20010711,   17,    0
115611,20010712,   22,    0
115611,20010713,   22,    0
115611,20010714,   28,    0
115611,20010715,   28,    0
115611,20010716,   39,    0
115611,20010717,   25,    0
115611,20010718,   33,    0
115611,20010719,   33,    0
115611,20010720,   17,    0
115611,20010721,    8,    0
115611,20010722,   28,    0
115611,20010723,   22,    0
115611,20010724,   22,    0
115611,20010725,   11,    0
115611,20010726,   17,    0
115611,20010727,   17,    0
115611,20010728,   28,    0
115611,20010729,   28,    0
115611,20010730,   25,    0
115611,20010731,   36,    0
115611,20010801,   22,    0
115611,20010802,   25,    0
115611,20010803,   22,    0
115611,20010804,   11,    0
115611,20010805,   14,    0
115611,20010806,   14,    0
115611,20010807,   22,    0
115611,20010808,   25,    0
115611,20010809,   14,    0
115611,20010810,   28,    0
115611,20010811,   19,    0
115611,20010812,    8,    0
115611,20010813,   22,    0
115611,20010814,   22,    0
115611,20010815,   22,    0
115611,20010816,   19,    0
115611,20010817,   22,    0
115611,20010818,   33,    0
115611,20010819,   22,    0
115611,20010820,   14,    0
115611,20010821,   19,    0
115611,20010822,   17,    0
115611,20010823,   11,    0
115611,20010824,   17,    0
115611,20010825,   19,    0
115611,20010826,   25,    0
115611,20010827,   22,    0
115611,20010828,   25,    0
115611,20010829,   19,    0
115611,20010830,   17,    0
115611,20010831,   36,    0
115611,20010901,   28,    0
115611,20010902,   22,    0
115611,20010903,   22,    0
115611,20010904,   17,    0
115611,20010905,   25,    0
115611,20010906,   19,    0
115611,20010907,   25,    0
115611,20010908,   22,    0
115611,20010909,   22,    0
115611,20010910,   22,    0
115611,20010911,   17,    0
115611,20010912,   17,    0
115611,20010913,   19,    0
115611,20010914,   19,    0
115611,20010915,   25,    0
115611,20010916,   19,    0
115611,20010917,   22,    0
115611,20010918,   25,    0
115611,20010919,   19,    0
115611,20010920,   14,    0
115611,20010921,   19,    0
115611,20010922,   22,    0
115611,20010923,   28,    0
115611,20010924,   31,    0
115611,20010925,   17,    0
115611,20010926,   11,    0
115611,20010927,   11,    0
115611,20010928,   22,    0
115611,20010929,    6,    0
115611,20010930,   11,    0
115611,20011001,   11,    0
115611,20011002,   14,    0
115611,20011003,   22,    0
115611,20011004,   25,    0
115611,20011005,   22,    0
115611,20011006,   17,    0
115611,20011007,   31,    0
115611,20011008,   22,    0
115611,20011009,   17,    0
115611,20011010,   31,    0
115611,20011011,   36,    0
115611,20011012,   36,    0
115611,20011013,   11,    0
115611,20011014,    6,    0
115611,20011015,   14,    0
115611,20011016,   11,    0
115611,20011017,   25,    0
115611,20011018,   17,    0
115611,20011019,   33,    0
115611,20011020,   22,    0
115611,20011021,   22,    0
115611,20011022,   19,    0
115611,20011023,   17,    0
115611,20011024,    8,    0
115611,20011025,   11,    0
115611,20011026,   11,    0
115611,20011027,    6,    0
115611,20011028,   17,    0
115611,20011029,   22,    0
115611,20011030,   11,    0
115611,20011031,   11,    0
115611,20011101,   22,    0
115611,20011102,   25,    0
115611,20011103,   14,    0
115611,20011104,   11,    0
115611,20011105,    0,    0
115611,20011106,   22,    0
115611,20011107,   25,    0
115611,20011108,   14,    0
115611,20011109,   33,    0
115611,20011110,   50,    0
115611,20011111,   11,    0
115611,20011112,    3,    0
115611,20011113,    6,    0
115611,20011114,   33,    0
115611,20011115,   22,    0
115611,20011116,   39,    0
115611,20011117,   19,    0
115611,20011118,   11,    0
115611,20011119,    8,    0
115611,20011120,   11,    0
115611,20011121,   25,    0
115611,20011122,   25,    0
115611,20011123,   19,    0
115611,20011124,   17,    0
115611,20011125,   11,    0
115611,20011126,    6,    0
115611,20011127,   11,    0
115611,20011128,   11,    0
115611,20011129,    6,    0
115611,20011130,   14,    0
115611,20011201,    6,    0
115611,20011202,    8,    0
115611,20011203,   11,    0
115611,20011204,    6,    0
115611,20011205,    6,    0
115611,20011206,    8,    0
115611,20011207,   11,    0
115611,20011208,   19,    0
115611,20011209,   14,    0
115611,20011210,   33,    0
115611,20011211,   14,    0
115611,20011212,    8,    0
115611,20011213,    8,    0
115611,20011214,   17,    0
115611,20011215,   22,    0
115611,20011216,   19,    0
115611,20011217,   25,    0
115611,20011218,   22,    0
115611,20011219,   22,    0
115611,20011220,    8,    0
115611,20011221,   25,    0
115611,20011222,   11,    0
115611,20011223,   22,    0
115611,20011224,   36,    0
115611,20011225,   14,    0
115611,20011226,   11,    0
115611,20011227,    6,    0
115611,20011228,    6,    0
115611,20011229,    6,    0
115611,20011230,    6,    0
115611,20011231,   11,    0
115611,20020101,   28,    0
115611,20020102,   31,    0
115611,20020103,   17,    0
115611,20020104,   19,    0
115611,20020105,   19,    0
115611,20020106,   25,    0
115611,20020107,   17,    0
115611,20020108,   22,    0
115611,20020109,   19,    0
115611,20020110,   11,    0
115611,20020111,   11,    0
115611,20020112,   17,    0
115611,20020113,    6,    0
115611,20020114,    6,    0
115611,20020115,    6,    0
115611,20020116,   14,    0
115611,20020117,   11,    0
115611,20020118,   11,    0
115611,20020119,    6,    0
115611,20020120,   14,    0
115611,20020121,   17,    0
115611,20020122,   19,    0
115611,20020123,   33,    0
115611,20020124,   22,    0
115611,20020125,   11,    0
115611,20020126,    6,    0
115611,20020127,   11,    0
115611,20020128,    6,    0
115611,20020129,   11,    0
115611,20020130,   17,    0
115611,20020131,   22,    0
115611,20020201,    8,    0
115611,20020202,   14,    0
115611,20020203,   11,    0
115611,20020204,   11,    0
115611,20020205,   25,    0
115611,20020206,   42,    0
115611,20020207,   19,    0
115611,20020208,   11,    0
115611,20020209,   17,    0
115611,20020210,   11,    0
115611,20020211,    6,    0
115611,20020212,   17,    0
115611,20020213,   11,    0
115611,20020214,   39,    0
115611,20020215,   31,    0
115611,20020216,   28,    0
115611,20020217,   22,    0
115611,20020218,   28,    0
115611,20020219,   22,    0
115611,20020220,   19,    0
115611,20020221,   22,    0
115611,20020222,   17,    0
115611,20020223,   11,    0
115611,20020224,   17,    0
115611,20020225,   19,    0
115611,20020226,   11,    0
115611,20020227,   31,    0
115611,20020228,   25,    0
115611,20020301,   25,    0
115611,20020302,   19,    0
115611,20020303,   33,    0
115611,20020304,   25,    0
115611,20020305,   19,    0
115611,20020306,   39,    0
115611,20020307,   19,    0
115611,20020308,   11,    0
115611,20020309,    6,    0
115611,20020310,   22,    0
115611,20020311,   22,    0
115611,20020312,   25,    0
115611,20020313,   22,    0
115611,20020314,   36,    0
115611,20020315,   19,    0
115611,20020316,   22,    0
115611,20020317,   22,    0
115611,20020318,   28,    0
115611,20020319,   14,    0
115611,20020320,   11,    0
115611,20020321,   17,    0
115611,20020322,    6,    0
115611,20020323,   11,    0
115611,20020324,   19,    0
115611,20020325,   17,    0
115611,20020326,   22,    0
115611,20020327,   25,    0
115611,20020328,   31,    0
115611,20020329,    3,    0
115611,20020330,   17,    0
115611,20020331,   14,    0
115611,20020401,   17,    0
115611,20020402,   25,    0
115611,20020403,   33,    0
115611,20020404,   22,    0
115611,20020405,   17,    0
115611,20020406,   17,    0
115611,20020407,   19,    0
115611,20020408,   19,    0
115611,20020409,   22,    0
115611,20020410,   11,    0
115611,20020411,   28,    0
115611,20020412,   33,    0
115611,20020413,   11,    0
115611,20020414,   22,    0
115611,20020415,   22,    0
115611,20020416,   17,    0
115611,20020417,   14,    0
115611,20020418,   17,    0
115611,20020419,   19,    0
115611,20020420,   17,    0
115611,20020421,   17,    0
115611,20020422,   19,    0
115611,20020423,   17,    0
115611,20020424,   19,    0
115611,20020425,   17,    0
115611,20020426,   17,    0
115611,20020427,   22,    0
115611,20020428,   17,    0
115611,20020429,   17,    0
115611,20020430,   22,    0
115611,20020501,   31,    0
115611,20020502,   22,    0
115611,20020503,   22,    0
115611,20020504,   19,    0
115611,20020505,   14,    0
115611,20020506,   39,    0
115611,20020507,   39,    0
115611,20020508,   17,    0
115611,20020509,   11,    0
115611,20020510,   14,    0
115611,20020511,   17,    0
115611,20020512,   17,    0
115611,20020513,   31,    0
115611,20020514,   11,    0
115611,20020515,   17,    0
115611,20020516,   28,    0
115611,20020517,   33,    0
115611,20020518,   17,    0
115611,20020519,   14,    0
115611,20020520,   19,    0
115611,20020521,   31,    0
115611,20020522,   42,    0
115611,20020523,   28,    0
115611,20020524,   17,    0
115611,20020525,   33,    0
115611,20020526,   33,    0
115611,20020527,   28,    0
115611,20020528,   14,    0
115611,20020529,   19,    0
115611,20020530,   31,    0
115611,20020531,   22,    0
115611,20020601,   14,    0
115611,20020602,   25,    0
115611,20020603,   19,    0
115611,20020604,   39,    0
115611,20020605,   33,    0
115611,20020606,   25,    0
115611,20020607,   28,    0
115611,20020608,   33,    0
115611,20020609,   17,    0
115611,20020610,   22,    0
115611,20020611,   19,    0
115611,20020612,   22,    0
115611,20020613,   28,    0
115611,20020614,   14,    0
115611,20020615,   11,    0
115611,20020616,   22,    0
115611,20020617,   14,    0
115611,20020618,   14,    0
115611,20020619,   17,    0
115611,20020620,   19,    0
115611,20020621,   19,    0
115611,20020622,   11,    0
115611,20020623,   11,    0
115611,20020624,   33,    0
115611,20020625,   36,    0
115611,20020626,   33,    0
115611,20020627,   31,    0
115611,20020628,   17,    0
115611,20020629,   25,    0
115611,20020630,   25,    0
115611,20020701,   25,    0
115611,20020702,   19,    0
115611,20020703,   25,    0
115611,20020704,   17,    0
115611,20020705,   28,    0
115611,20020706,   17,    0
115611,20020707,   19,    0
115611,20020708,   36,    0
115611,20020709,   36,    0
115611,20020710,   31,    0
115611,20020711,   17,    0
115611,20020712,   22,    0
115611,20020713,   28,    0
115611,20020714,   33,    0
115611,20020715,   36,    0
115611,20020716,   39,    0
115611,20020717,   36,    0
115611,20020718,   22,    0
115611,20020719,   14,    0
115611,20020720,   17,    0
115611,20020721,   19,    0
115611,20020722,   33,    0
115611,20020723,   25,    0
115611,20020724,   17,    0
115611,20020725,   17,    0
115611,20020726,   17,    0
115611,20020727,   19,    0
115611,20020728,   17,    0
115611,20020729,   31,    0
115611,20020730,    0,    0
115611,20020731,   33,    0
115611,20020801,   28,    0
115611,20020802,   31,    0
115611,20020803,   25,    0
115611,20020804,   25,    0
115611,20020805,   25,    0
115611,20020806,   17,    0
115611,20020807,    0,    0
115611,20020808,   25,    0
115611,20020809,   36,    0
115611,20020810,   28,    0
115611,20020811,   17,    0
115611,20020812,   11,    0
115611,20020813,   17,    0
115611,20020814,   11,    0
115611,20020815,    0,    0
115611,20020816,   22,    0
115611,20020817,   17,    0
115611,20020818,   17,    0
115611,20020819,   17,    0
115611,20020820,   19,    0
115611,20020821,   22,    0
115611,20020822,   22,    0
115611,20020823,   17,    0
115611,20020824,   19,    0
115611,20020825,   17,    0
115611,20020826,   14,    0
115611,20020827,   11,    0
115611,20020828,   33,    0
115611,20020829,   14,    0
115611,20020830,   25,    0
115611,20020831,    3,    0
115611,20020901,   25,    0
115611,20020902,   14,    0
115611,20020903,   17,    0
115611,20020904,   25,    0
115611,20020905,   14,    0
115611,20020906,   22,    0
115611,20020907,   22,    0
115611,20020908,   17,    0
115611,20020909,   25,    0
115611,20020910,   11,    0
115611,20020911,   19,    0
115611,20020912,   14,    0
115611,20020913,   11,    0
115611,20020914,   28,    0
115611,20020915,   22,    0
115611,20020916,    0,    0
115611,20020917,   22,    0
115611,20020918,   25,    0
115611,20020919,   11,    0
115611,20020920,   14,    0
115611,20020921,   17,    0
115611,20020922,   14,    0
115611,20020923,   11,    0
115611,20020924,   17,    0
115611,20020925,   22,    0
115611,20020926,   11,    0
115611,20020927,   11,    0
115611,20020928,   14,    0
115611,20020929,   14,    0
115611,20020930,   17,    0
115611,20021001,   22,    0
115611,20021002,   11,    0
115611,20021003,   11,    0
115611,20021004,   14,    0
115611,20021005,   14,    0
115611,20021006,   11,    0
115611,20021007,   11,    0
115611,20021008,   11,    0
120285,20021009,   44,    0
120285,20021010,   44,    0
120285,20021011,   39,    0
120285,20021012,   39,    0
120285,20021013,   19,    0
120285,20021014,   31,    0
120285,20021015,   22,    0
120285,20021016,   47,    0
120285,20021017,   36,    0
120285,20021018,    8,    0
120285,20021019,   17,    0
120285,20021020,   22,    0
120285,20021021,   64,    0
120285,20021022,   78,    0
120285,20021023,   44,    0
120285,20021024,   39,    0
120285,20021025,   39,    0
120285,20021026,   11,    0
120285,20021027,   11,    0
120285,20021028,   31,    0
120285,20021029,   17,    0
120285,20021030,   36,    0
120285,20021031,   25,    0
120285,20021101,   17,    0
120285,20021102,    6,    0
120285,20021103,   31,    0
120285,20021104,   22,    0
120285,20021105,   17,    0
120285,20021106,   22,    0
120285,20021107,   36,    0
120285,20021108,   28,    0
120285,20021109,   53,    0
120285,20021110,   33,    0
120285,20021111,   39,    0
120285,20021112,   44,    0
120285,20021113,   67,    0
120285,20021114,   44,    0
120285,20021115,   22,    0
120285,20021116,   44,    0
120285,20021117,   17,    0
120285,20021118,   31,    0
120285,20021119,   42,    0
120285,20021120,   44,    0
120285,20021121,   61,    0
120285,20021122,   58,    0
120285,20021123,   50,    0
120285,20021124,   25,    0
120285,20021125,   33,    0
120285,20021126,   22,    0
120285,20021127,   11,    0
120285,20021128,   39,    0
120285,20021129,   50,    0
120285,20021130,   44,    0
120285,20021201,   50,    0
120285,20021202,   50,    0
120285,20021203,   81,    0
120285,20021204,   36,    0
120285,20021205,   39,    0
120285,20021206,   31,    0
120285,20021207,   19,    0
120285,20021208,    8,    0
120285,20021209,   17,    0
120285,20021210,   50,    0
120285,20021211,   56,    0
120285,20021212,   22,    0
120285,20021213,   17,    0
120285,20021214,   56,    0
120285,20021215,   22,    0
120285,20021216,   11,    0
120285,20021217,   22,    0
120285,20021218,   31,    0
120285,20021219,   25,    0
120285,20021220,   14,    0
120285,20021221,   11,    0
120285,20021222,    8,    0
120285,20021223,   22,    0
120285,20021224,   28,    0
120285,20021225,   44,    0
120285,20021226,   56,    0
120285,20021227,   81,    0
120285,20021228,   61,    0
120285,20021229,   19,    0
120285,20021230,   33,    0
120285,20021231,   50,    0
120285,20030101,   44,    0
120285,20030102,   50,    0
120285,20030103,   69,    0
120285,20030104,   44,    0
120285,20030105,   17,    0
120285,20030106,   64,    0
120285,20030107,   47,    0
120285,20030108,   53,    0
120285,20030109,   50,    0
120285,20030110,   50,    0
120285,20030111,   25,    0
120285,20030112,   25,    0
120285,20030113,    6,    0
120285,20030114,    8,    0
120285,20030115,   11,    0
120285,20030116,   22,    0
120285,20030117,   22,    0
120285,20030118,   17,    0
120285,20030119,   61,    0
120285,20030120,   53,    0
120285,20030121,   92,    0
120285,20030122,   44,    0
120285,20030123,   19,    0
120285,20030124,   19,    0
120285,20030125,   25,    0
120285,20030126,   28,    0
120285,20030127,   39,    0
120285,20030128,   19,    0
120285,20030129,   44,    0
120285,20030130,   78,    0
120285,20030131,   67,    0
120285,20030201,   19,    0
120285,20030202,   28,    0
120285,20030203,   53,    0
120285,20030204,  106,    0
120285,20030205,   22,    0
120285,20030206,   25,    0
120285,20030207,   22,    0
120285,20030208,   14,    0
120285,20030209,   11,    0
120285,20030210,    6,    0
120285,20030211,   22,    0
120285,20030212,   11,    0
120285,20030213,   25,    0
120285,20030214,   28,    0
120285,20030215,   33,    0
120285,20030216,   36,    0
120285,20030217,   28,    0
120285,20030218,   19,    0
120285,20030219,   33,    0
120285,20030220,   50,    0
120285,20030221,   22,    0
120285,20030222,   42,    0
120285,20030223,   28,    0
120285,20030224,   64,    0
120285,20030225,   67,    0
120285,20030226,   33,    0
120285,20030227,   44,    0
120285,20030228,   19,    0
120285,20030301,   36,    0
120285,20030302,   47,    0
120285,20030303,   56,    0
120285,20030304,   11,    0
120285,20030305,   42,    0
120285,20030306,   22,    0
120285,20030307,    6,    0
120285,20030308,   14,    0
120285,20030309,   14,    0
120285,20030310,    8,    0
120285,20030311,   14,    0
120285,20030312,   19,    0
120285,20030313,   25,    0
120285,20030314,   28,    0
120285,20030315,   14,    0
120285,20030316,   56,    0
120285,20030317,   69,    0
120285,20030318,   33,    0
120285,20030319,   22,    0
120285,20030320,   22,    0
120285,20030321,   31,    0
120285,20030322,   36,    0
120285,20030323,   22,    0
120285,20030324,   42,    0
120285,20030325,   31,    0
120285,20030326,   22,    0
120285,20030327,   44,    0
120285,20030328,   53,    0
120285,20030329,   25,    0
120285,20030330,   58,    0
120285,20030331,   33,    0
120285,20030401,   22,    0
120285,20030402,   42,    0
120285,20030403,   33,    0
120285,20030404,   31,    0
120285,20030405,   39,    0
120285,20030406,   19,    0
120285,20030407,   11,    0
120285,20030408,   31,    0
120285,20030409,   56,    0
120285,20030410,   39,    0
120285,20030411,   56,    0
120285,20030412,   33,    0
120285,20030413,   53,    0
120285,20030414,   53,    0
120285,20030415,   25,    0
120285,20030416,   33,    0
120285,20030417,   22,    0
120285,20030418,   28,    0
120285,20030419,   39,    0
120285,20030420,   67,    0
120285,20030421,   19,    0
120285,20030422,   36,    0
120285,20030423,   36,    0
120285,20030424,   17,    0
120285,20030425,   22,    0
120285,20030426,   47,    0
120285,20030427,   19,    0
120285,20030428,   44,    0
120285,20030429,   39,    0
120285,20030430,   61,    0
120285,20030501,   17,    0
120285,20030502,   28,    0
120285,20030503,   44,    0
120285,20030504,   39,    0
120285,20030505,   58,    0
120285,20030506,   33,    0
120285,20030507,   31,    0
120285,20030508,   28,    0
120285,20030509,   25,    0
120285,20030510,   28,    0
120285,20030511,   28,    0
120285,20030512,   31,    0
120285,20030513,   33,    0
120285,20030514,   25,    0
120285,20030515,   22,    0
120285,20030516,   25,    0
120285,20030517,   28,    0
120285,20030518,   39,    0
120285,20030519,   39,    0
120285,20030520,   39,    0
120285,20030521,   28,    0
120285,20030522,   22,    0
120285,20030523,   39,    0
120285,20030524,   61,    0
120285,20030525,   50,    0
120285,20030526,   28,    0
120285,20030527,   39,    0
120285,20030528,   28,    0
120285,20030529,   22,    0
120285,20030530,   31,    0
120285,20030531,   33,    0
120285,20030601,   31,    0
120285,20030602,   47,    0
120285,20030603,   39,    0
120285,20030604,   36,    0
120285,20030605,   28,    0
120285,20030606,   22,    0
120285,20030607,   31,    0
120285,20030608,   36,    0
120285,20030609,   42,    0
120285,20030610,   22,    0
120285,20030611,   28,    0
120285,20030612,   44,    0
120285,20030613,   31,    0
120285,20030614,   31,    0
120285,20030615,   28,    0
120285,20030616,   39,    0
120285,20030617,   17,    0
120285,20030618,   25,    0
120285,20030619,   28,    0
120285,20030620,   44,    0
120285,20030621,   44,    0
120285,20030622,   42,    0
120285,20030623,   39,    0
120285,20030624,   47,    0
120285,20030625,   25,    0
120285,20030626,   47,    0
120285,20030627,   28,    0
120285,20030628,   42,    0
120285,20030629,   56,    0
120285,20030630,   72,    0
120285,20030701,   64,    0
120285,20030702,   50,    0
120285,20030703,   22,    0
115611,20030704,    0,    0
115611,20030705,   17,    0
115611,20030706,   19,    0
115611,20030707,   14,    0
115611,20030708,   17,    0
115611,20030709,   14,    0
115611,20030710,   22,    0
115611,20030711,   22,    0
115611,20030712,   25,    0
115611,20030713,   14,    0
115611,20030714,   31,    0
115611,20030715,   31,    0
115611,20030716,   25,    0
115611,20030717,   25,    0
115611,20030718,   22,    0
115611,20030719,   25,    0
115611,20030720,   22,    0
115611,20030721,   28,    0
115611,20030722,   25,    0
115611,20030723,   25,    0
115611,20030724,   22,    0
115611,20030725,   25,    0
115611,20030726,   28,    0
115611,20030727,   19,    0
115611,20030728,   14,    0
115611,20030729,   25,    0
115611,20030730,   28,    0
115611,20030731,   28,    0
115611,20030801,   17,    0
115611,20030802,   25,    0
115611,20030803,   22,    0
115611,20030804,   25,    0
115611,20030805,   17,    0
115611,20030806,   17,    0
115611,20030807,   28,    0
115611,20030808,   25,    0
115611,20030809,   14,    0
115611,20030810,   14,    0
115611,20030811,   25,    0
115611,20030812,   19,    0
115611,20030813,   11,    0
115611,20030814,   22,    0
115611,20030815,   19,    0
115611,20030816,   25,    0
115611,20030817,   11,    0
115611,20030818,   14,    0
115611,20030819,   19,    0
115611,20030820,   19,    0
115611,20030821,   28,    0
115611,20030822,   25,    0
115611,20030823,   17,    0
115611,20030824,   19,    0
115611,20030825,   17,    0
115611,20030826,   22,    0
115611,20030827,   22,    0
115611,20030828,   28,    0
115611,20030829,   39,    0
115611,20030830,   22,    0
115611,20030831,   28,    0
115611,20030901,   28,    0
115611,20030902,   28,    0
115611,20030903,   31,    0
115611,20030904,   25,    0
115611,20030905,   22,    0
115611,20030906,   25,    0
115611,20030907,   31,    0
115611,20030908,   33,    0
115611,20030909,   42,    0
115611,20030910,   25,    0
115611,20030911,   22,    0
115611,20030912,   28,    0
115611,20030913,   17,    0
115611,20030914,   31,    0
115611,20030915,   19,    0
115611,20030916,   17,    0
115611,20030917,   17,    0
115611,20030918,   14,    0
115611,20030919,   17,    0
115611,20030920,   19,    0
115611,20030921,   19,    0
115611,20030922,   22,    0
115611,20030923,   17,    0
115611,20030924,   22,    0
115611,20030925,   17,    0
115611,20030926,   19,    0
115611,20030927,   17,    0
115611,20030928,   22,    0
115611,20030929,   25,    0
115611,20030930,   25,    0
115611,20031001,   22,    0
115611,20031002,   28,    0
115611,20031003,   28,    0
115611,20031004,   19,    0
115611,20031005,   31,    0
115611,20031006,   33,    0
115611,20031007,   17,    0
115611,20031008,   19,    0
115611,20031009,   22,    0
115611,20031010,   11,    0
115611,20031011,   19,    0
115611,20031012,   17,    0
115611,20031013,    6,    0
115611,20031014,    0,    0
115611,20031015,   11,    0
115611,20031016,   28,    0
115611,20031017,   11,    0
115611,20031018,   14,    0
115611,20031019,   25,    0
115611,20031020,   11,    0
